book_url,cartoon_type,cartoon_url,describe,image_url,next_book_url,next_image_url,next_name,serialize,sub_type
https://www.manhuadb.com/manhua/24423/26627_266190.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,抖m猫的生活漫画 ，轻松暖心的抖m猫的故事。欢迎在漫画DB观看抖m猫的生活漫画,https://i2.manhuadb.com/static/26627/266190/1_ckdfvekz.png,https://www.manhuadb.com/manhua/24423,https://media.manhuadb.com/cartoon/24423_cover_olhgmfxs.jpg,抖m猫的生活,连载中,萌系 None
https://www.manhuadb.com/manhua/24450/26654_266281.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,笨拙君和猫耳女仆的物语漫画 ，まえ叶老师的推特短漫欢迎在漫画DB观看笨拙君和猫耳女仆的物语漫画,https://i2.manhuadb.com/static/26654/266281/1_udrdzgls.jpg,https://www.manhuadb.com/manhua/24450,https://media.manhuadb.com/cartoon/24450_cover_gwiggglg.jpg,笨拙君和猫耳女仆的物语,已完结,萌系 None
https://www.manhuadb.com/manhua/24712/26917_270025.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,养猫前先见家长漫画 ，决定养猫了，但是要先去征求‘对象’家长的建议欢迎在漫画DB观看养猫前先见家长漫画,https://i2.manhuadb.com/static/26917/270025/1_udxxscqv.jpg,https://www.manhuadb.com/manhua/24712,https://media.manhuadb.com/cartoon/24712_cover_liemkyop.jpg,养猫前先见家长,已完结,萌系 None
https://www.manhuadb.com/manhua/24542/26746_269402.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,小豆泥是世界的中心漫画 ，可爱的小豆泥就是世界的中心欢迎在漫画DB观看小豆泥是世界的中心漫画,https://i2.manhuadb.com/static/26746/269402/1_wubwzpih.jpg,https://www.manhuadb.com/manhua/24542,https://media.manhuadb.com/cartoon/24542_cover_wgsqnbnz.jpg,小豆泥是世界的中心,连载中,萌系 None
https://www.manhuadb.com/manhua/24672/26876_269741.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,"（C98）スキのある妹漫画 ，裙子在风中飞扬。可以看到纯白色的内裤！
雨后看起来很漂亮的衬衫，可爱的内裤，潮湿的皮肤。太好了☆欢迎在漫画DB观看（C98）スキのある妹漫画",https://i2.manhuadb.com/static/26876/269741/1_kccijcnx.jpg,https://www.manhuadb.com/manhua/24672,https://media.manhuadb.com/cartoon/24672_cover_akmqpuiq.jpg,(C98)スキのある妹,已完结,萌系 None
https://www.manhuadb.com/manhua/25015/27220_272928.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,一直投食的狸猫是妖怪狸猫漫画 ，为了野生动物的健康，请不要随意投食（欢迎在漫画DB观看一直投食的狸猫是妖怪狸猫漫画,https://i2.manhuadb.com/static/27220/272928/1_azducmku.jpg,https://www.manhuadb.com/manhua/25015,https://media.manhuadb.com/cartoon/25015_cover_eodqqirs.jpg,一直投食的狸猫是妖怪狸猫,连载中,萌系 None
https://www.manhuadb.com/manhua/25017/27222_272934.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,猫咪女仆小姐漫画 ，与猫咪小姐的日常欢迎在漫画DB观看猫咪女仆小姐漫画,https://i2.manhuadb.com/static/27222/272934/1_bjyidqrc.jpg,https://www.manhuadb.com/manhua/25017,https://media.manhuadb.com/cartoon/25017_cover_sprdigvv.jpg,猫咪女仆小姐,连载中,萌系 None
https://www.manhuadb.com/manhua/25547/27744_277185.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,热舞漫画 ，「8jbz」被酒吧“rainbow”雇佣为保镖的黑羽，邂逅了拥有不似日本人美貌的枫。以绝对的美艳和压倒性的存在感让客人为之疯狂的枫是酒吧的人气头牌。接触到平时言行强硬的枫背后胆小的一面，黑羽无可救药的被他牢牢吸引，想要触碰枫的真心。然而，枫却在曾经的某件事情之后，就对恋爱有着深深的心理阴影……欢迎在漫画DB观看热舞漫画,https://i2.manhuadb.com/static/27744/277185/1_bpzteino.jpg,https://www.manhuadb.com/manhua/25547,https://media.manhuadb.com/cartoon/25547_cover_ldczesgd.jpg,热舞,连载中,纯爱 None
https://www.manhuadb.com/manhua/25546/27743_277184.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,我不能呼吸都是你的错漫画 ，故事发生在吹奏乐团。快乐至上的花花公子，作为萨克斯演奏者的志筑顺，非常不擅长对付拥有王子般人气的长笛演奏者矢野雪路。在练习中看上去很疏远，但由于某种利害一致的情况下，两人竟在酒店密会——！？欢迎在漫画DB观看我不能呼吸都是你的错漫画,https://i2.manhuadb.com/static/27743/277184/1_nrdmryyp.jpg,https://www.manhuadb.com/manhua/25546,https://media.manhuadb.com/cartoon/25546_cover_azunohfq.jpg,我不能呼吸都是你的错,连载中,纯爱 None
https://www.manhuadb.com/manhua/25671/27868_277471.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,没办法的家伙漫画 ，因为停电了，于是决定一起吃饭欢迎在漫画DB观看没办法的家伙漫画,https://i2.manhuadb.com/static/27868/277471/1_pgiueiak.jpg,https://www.manhuadb.com/manhua/25671,https://media.manhuadb.com/cartoon/25671_cover_cdiyasdx.jpg,没办法的家伙,已完结,纯爱 None
https://www.manhuadb.com/manhua/25673/27870_277473.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,讽刺的秘密 人渣的教育漫画 ，「dk3e」郁哉是一个连续3年获得学年第一的优等生。 但是父母给他的压力太过沉重，导致他不能和同学一起正常相处，每天过着沉闷的日子。 在这样的日子里，郁哉唯一的乐趣就是两个人独处时，享受葛城老师给他的“奖励”。有一天，在正在进行的奖励中，郁哉看到了窗户那里的某个人影！？ 第二天早上，郁哉被偶然目击了老师和自己“奖励”行为的不良少年马场叫住了。甚至还被威胁“既然你跟老师的关系是秘密，如果你不希望我说出去的话，就和我一起玩玩吧？”——！？欢迎在漫画DB观看讽刺的秘密 人渣的教育漫画,https://i2.manhuadb.com/static/27870/277473/1_wdcftasm.jpg,https://www.manhuadb.com/manhua/25673,https://media.manhuadb.com/cartoon/25673_cover_rozluwcn.jpg,讽刺的秘密 人渣的教育,连载中,纯爱 None
https://www.manhuadb.com/manhua/25704/27901_277515.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,"羽贺君想要被咬漫画 ，「9sw0」狱警α × 囚犯Ω 的 sex・love battle！
Ω囚犯・羽贺大辅一个人闷在监狱里。他在去人生最大的『目标』兼『兴趣』 的狩猎α的牙齿的地方时作为现行犯被逮捕。会对α的漂亮的牙齿感到性兴奋的羽贺已经厌倦在没有α的围墙中度日了。正当他差不多要考虑越狱的某日、α狱警因故被分配而来——！？我命定的齿列（婚戒）来了———！！！一本正经α狱警被发情的Ω信息素迷得神魂颠倒！
由さきしたせんむ描绘的、与众不同的超工口aboBL！！欢迎在漫画DB观看羽贺君想要被咬漫画",https://i2.manhuadb.com/static/27901/277515/1_fwashdrj.jpg,https://www.manhuadb.com/manhua/25704,https://media.manhuadb.com/cartoon/25704_cover_dsohbxtk.jpg,羽贺君想要被咬,连载中,纯爱 None
https://www.manhuadb.com/manhua/25587/27784_277311.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,Double Fake－番之契约漫画 ，「4lpb」这不是什么誓言——而是契约。 经营侦探事务所的Ω，伊堂日哉有着属于他的“番”。北小路一寻，既是日哉的α，也是警视厅的精英刑警。他们两人正是为了互相利用而结为番的、商业伙伴。 日哉是为了控制自己作为Ω的体质。 北小路则是作为『谍报人员』利用着日哉的情报。 明明是情同陌路的关系，Ω的身体却需要定期和自己的番发生关系……即使并非本意，但日哉也不得不和北小路维持着身体上的往来。最令人不甘心的是，与番发生关系的确是最让他舒服的事。 在持续着这种扭曲的关系之时，竟然发生了欢迎在漫画DB观看Double Fake－番之契约漫画,https://i2.manhuadb.com/static/27784/277311/1_qpycaofa.jpg,https://www.manhuadb.com/manhua/25587,https://media.manhuadb.com/cartoon/25587_cover_ynbgsjua.jpg,Double Fake－番之契约,连载中,纯爱 None
https://www.manhuadb.com/manhua/25693/27890_277502.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,老师是美味佳肴 漫画 ，身为吸血鬼的真木有着不吸血就无法生存这样不便利的体质，却被强硬的幸岛老师发现了吸血鬼的身份，男人的话应该是处吧，对他出手后，却因可爱的反应而动摇…！欢迎在漫画DB观看老师是美味佳肴 漫画,https://i2.manhuadb.com/static/27890/277502/1_rvogfkmv.jpg,https://www.manhuadb.com/manhua/25693,https://media.manhuadb.com/cartoon/25693_cover_gsuzybsn.jpg,老师是美味佳肴,已完结,纯爱 奇幻
https://www.manhuadb.com/manhua/25801/27998_281294.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,Old Fashion Cup Cake漫画 ，睡觉、起床、工作——生活只有这些的每一天、39岁的野末最近因只喜欢这些而选择做这些的自己感到一些忧郁。有点冷淡却很可靠的部下29岁的外川很担心那样子的野末。意外地，两人一起去了挤满了女孩子的薄烤饼店。从此时开始，外川为野末制定了抗衰老大作战。野末对连休息日都要为了自己而分出时间的外川渐渐产生疑惑…！？欢迎在漫画DB观看Old Fashion Cup Cake漫画,https://i2.manhuadb.com/static/27998/281294/1_dmsevojt.jpg,https://www.manhuadb.com/manhua/25801,https://media.manhuadb.com/cartoon/25801_cover_xwbotcop.jpg,Old Fashion Cup Cake,连载中,纯爱 职场
https://www.manhuadb.com/manhua/25779/27976_281240.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,克隆人之恋漫画 ，如果我不是克隆该多好欢迎在漫画DB观看克隆人之恋漫画,https://i2.manhuadb.com/static/27976/281240/1_oecgkvcy.jpg,https://www.manhuadb.com/manhua/25779,https://media.manhuadb.com/cartoon/25779_cover_zabldrrj.jpg,克隆人之恋,已完结,纯爱 None
https://www.manhuadb.com/manhua/1488/1652_17581.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,学生会会长白银御行与副会长四宫辉夜在精英云集的秀知院学园相遇。虽然这２个天才两情相悦，彼此却一直设法要让对方爱上自己、主动向自己告白，为达此目的，他们将在日常生活中使出浑身解数钩心斗角，演出全新感觉的爱情喜剧。,https://i1.manhuadb.com/ccbaike/1652/17581/1_kptwuoxb.jpg,https://www.manhuadb.com/manhua/1488,https://media.manhuadb.com/cartoon/1488_cover_wdtegmqv_250x362.jpg,辉夜姬想让人告白~天才们的恋爱头脑战~,连载中,奇幻 校园
https://www.manhuadb.com/manhua/3142/3928_69185.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,时值日本大正十一年（1922年），富商志磨家的二儿子珠彦，在车祸中失去了母亲和右手，又因为残疾而被家族冷落抛弃，放逐到深山中的别宅隐居。此刻，在心灰意冷的珠彦面前，天真活泼的少女夕月出现了，她被珠彦的父亲以帮助还债的形式，用当时可称巨款的20万日元“买下”，担任珠彦的贴身佣人和未婚妻。落魄贵公子邂逅天真无邪的少女。 演绎的将会是一出怎样的温馨柔情！？,https://i2.manhuadb.com/ccbaike/3928/69185/1_uuzxkipn.jpg,https://www.manhuadb.com/manhua/3142,https://media.manhuadb.com/cartoon/3142_cover_rfedjxsk.jpg,大正处女御伽话,已完结,爱情 治愈
https://www.manhuadb.com/manhua/1583/7561_115123.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,这里就是那有名的地狱之门，三年前，勇者史昂用圣剑之力把这里封印起来，恶魔侵入村庄，勇者大人前来救场，皆大欢喜，然而！贪食的勇者大人居然掉进布满尖刺的陷阱死翘翘了，在“我”一不小心杀了勇者之后……轻松的生活开始崩坏！！成为了勇者的村民与尸术师的大冒险！？,https://i2.manhuadb.com/static/7561/115123/010_fjekdjpo.jpg,https://www.manhuadb.com/manhua/1583,https://media.manhuadb.com/cartoon/1583_cover_jogqiifk_250x362.png,勇者死了！因为勇者掉进我这个村民挖的陷阱里。,连载中,冒险 轻小说改编
https://www.manhuadb.com/manhua/5684/7759_118224.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,爸爸离家出走，无家可归的奈奈面前，出现了一名可疑男子说「我把房子让给你住」？奈奈生接受提议前往，发现那是废弃神社！可疑男子其实是土地神御影！奈奈生获准住在神社，但也受托要做神明的工作？,https://i2.manhuadb.com/static/7759/118224/010_pflhutqo.jpg,https://www.manhuadb.com/manhua/5684,https://media.manhuadb.com/cartoon/5684_cover_dngulqeh_250x362.jpg,元气少女缘结神,已完结,奇幻 恋爱
https://www.manhuadb.com/manhua/24514/26719_269276.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,破廉耻！祭里酱漫画 ，这么羞耻的画面大丈夫？欢迎在漫画DB观看破廉耻！祭里酱漫画,https://i2.manhuadb.com/static/26719/269276/1_jcwqnell.jpg,https://www.manhuadb.com/manhua/24514,https://media.manhuadb.com/cartoon/24514_cover_dcpvhbmj.jpg,破廉耻！祭里酱,连载中,萌系 性转换
https://www.manhuadb.com/manhua/3153/3792_67285.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,描述女高中生土间埋与她的哥哥土间大平一起生活的故事。在学校里八面玲珑的小埋，一回到家就变成了游手好闲的干物妹，花大量的时间躺在地板上玩游戏，并不断指使她的哥哥做各种杂事，这也因此让大平感到十分苦恼。,https://i2.manhuadb.com/ccbaike/3792/67285/010_iwvzyrhz.jpg,https://www.manhuadb.com/manhua/3153,https://media.manhuadb.com/cartoon/_cover_zqzdrizf.jpg,干物妹小埋（我家有个鱼干妹、干物妹！小埋）,已完结,喜剧 校园
https://www.manhuadb.com/manhua/5959/7490_114035.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,作者本田有着十年以上的书店漫画区店员经历，本作也是以作者亲身经历描绘而成，作品中的主要角色人物都没有展露真人容貌而是以各种物件代替。,https://i2.manhuadb.com/static/7490/114035/010_mpbcajla.jpg,https://www.manhuadb.com/manhua/5959,https://media.manhuadb.com/cartoon/_cover_dgznbdel_250x362.png,书店里的骷髅店员本田,已完结,职业 日常生活
https://www.manhuadb.com/manhua/6092/7717_117438.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,来自魔界的公主路西亚，为了复兴没落的魔界王族，处心极虑的想要与平成6年6月6日6点6分6秒出生的小泉犹大生下小孩，借此让魔界王族能够得到强大的力量来征服世界。但是犹大却完全没有这个意思，并且强力的反抗。而身为犹大学姊的理惠与惠留，居然就是一直在监视犹大，避免让犹大与魔界公主接触的天使，从这一天开始，犹大开始过着身边有三个少女围绕，但却不得安宁的生活…,https://i2.manhuadb.com/static/7717/117438/010_ldzfzhsd.jpg,https://www.manhuadb.com/manhua/6092,https://media.manhuadb.com/cartoon/6092_cover_gpczsfwu_250x362.jpg,魔界公主,已完结,奇幻 校园
https://www.manhuadb.com/manhua/5986/7519_114679.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,过去曾经是超级名侦探的名云桂一郎过了三十岁，也会变成普通的大叔。出现在这个落伍侦探面前的是清纯洋溢的女高中生真白。两人在世代差异之中，解决各种事件。,https://i2.manhuadb.com/static/7519/114679/010_lcvhdedx.jpg,https://www.manhuadb.com/manhua/5986,https://media.manhuadb.com/cartoon/_cover_hgjoaskj_250x362.png,最近的侦探真没用（这届侦探真不行）,连载中,职业 推理
https://www.manhuadb.com/manhua/25579/27776_277294.html,纯爱,https://www.manhuadb.com/manhua/list-c-72.html,"本是个外行，却被人欺负了漫画 ，「bex2」因某件事为由，开始进行摄影兼职的上班族肇，在工作地点犯了错而使拍摄无法继续进行，因而背上了债务！
紧要关头救他摆脱危机的人是人气第一的男演员优。相对应，对方向他发来邀请「出演来还债吧」。
这之后，没有退路的肇接受了对方的条件，进行了为出演而准备的考试…！
虽然是第一次，却因为优娴熟的技术，而被弄得全身发软泥泞不堪，直到后穴高潮。
「接下来才是正戏哦？」
抖S溺爱的性爱教程，只一次还结束不了…欢迎在漫画DB观看本是个外行，却被人欺负了漫画",https://i2.manhuadb.com/static/27776/277294/1_tmvvcguz.jpg,https://www.manhuadb.com/manhua/25579,https://media.manhuadb.com/cartoon/25579_cover_xqeclkym.jpg,本是个外行，却被人欺负了,连载中,纯爱 None
https://www.manhuadb.com/manhua/6247/7864_119839.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,不良少年男鹿辰巳捡到一个小婴儿别西卜，没想到别西卜是魔王的后代，男鹿也莫名奇妙的成为魔王的父亲，从此开始过本来就不平凡的生活。男鹿为了摆脱别西卜的纠缠，在校内寻找更强的人，然而对方一一败在他的手下。别西卜的女仆希尔德冷酷无情，令男鹿的好友古市小小仰慕…石矢魔四大势力为了争夺最强的称号，各怀心机…本作品完全符合少年漫画三大宗旨：友情、努力、胜利。,https://i2.manhuadb.com/static/7864/119839/010_prvsxqgx.jpg,https://www.manhuadb.com/manhua/6247,https://media.manhuadb.com/cartoon/_cover_loblbahu_250x362.jpg,魔王奶爸（恶魔奶爸）,已完结,动作 校园
https://www.manhuadb.com/manhua/25034/27239_273036.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,小恋恋漫画 ，恋与姐姐的温馨短篇小合集欢迎在漫画DB观看小恋恋漫画,https://i2.manhuadb.com/static/27239/273036/1_loxukxzo.jpg,https://www.manhuadb.com/manhua/25034,https://media.manhuadb.com/cartoon/25034_cover_fbdhvtia.jpg,小恋恋,已完结,萌系 东方
https://www.manhuadb.com/manhua/25168/27375_273953.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,"海洋动物太可爱了！漫画 ，海洋哺乳类一直是水族馆和娱乐设施的人气动物。
但是、关于它们的生态却充满了谜团
海狮和海狗的区别是什么？
蓝鲸的天敌是虎鲸？
企鹅互相打架好可爱！
鲨鱼不吃人！？、等等、因为太喜欢虎鲸了，就让变成虎鲸（？）的作者来把奇妙的海洋哺乳类介绍给大家吧。欢迎在漫画DB观看海洋动物太可爱了！漫画",https://i2.manhuadb.com/static/27375/273953/1_cwpygphf.jpg,https://www.manhuadb.com/manhua/25168,https://media.manhuadb.com/cartoon/25168_cover_ewcvubgq.jpg,海洋动物太可爱了!,连载中,萌系 None
https://www.manhuadb.com/manhua/25769/27966_281213.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,会捉弄你的前辈酱漫画 ，红シャケ老师的推特新连载短漫欢迎在漫画DB观看会捉弄你的前辈酱漫画,https://i2.manhuadb.com/static/27966/281213/1_enubfpys.jpg,https://www.manhuadb.com/manhua/25769,https://media.manhuadb.com/cartoon/25769_cover_hpsuynjk.jpg,会捉弄你的前辈酱,连载中,萌系 None
https://www.manhuadb.com/manhua/25224/27421_274088.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,集赞圈粉漫画 ，想要涨粉，那就只能想办法让人点赞了欢迎在漫画DB观看集赞圈粉漫画,https://i2.manhuadb.com/static/27421/274088/1_uxrqaxjy.jpg,https://www.manhuadb.com/manhua/25224,https://media.manhuadb.com/cartoon/25224_cover_hguzxyhw.jpg,集赞圈粉,连载中,萌系 None
https://www.manhuadb.com/manhua/6297/7902_120274.html,喜剧,https://www.manhuadb.com/manhua/list-c-32.html,故事舞台是在埼玉县春日部市，一位正在“双叶幼稚园”学习的五岁小孩野原新之助（小新），在日常生活中发生的事。,https://i2.manhuadb.com/static/7902/120274/010_ivfoyfqy.jpg,https://www.manhuadb.com/manhua/6297,https://media.manhuadb.com/cartoon/6297_cover_gaaxidbm_250x362.png,蜡笔小新,已完结,喜剧 搞笑
https://www.manhuadb.com/manhua/25620/27817_277379.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,全世猫漫画 ，超多猫猫的故事合集！欢迎在漫画DB观看全世猫漫画,https://i2.manhuadb.com/static/27817/277379/1_awwuvmgw.jpg,https://www.manhuadb.com/manhua/25620,https://media.manhuadb.com/cartoon/25620_cover_adwjnwho.jpg,全世猫,连载中,萌系 治愈
https://www.manhuadb.com/manhua/25855/28053_281472.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,小北方的梅雨期漫画 ，晴天娃娃带来的魔法！梅雨天想要出去玩的小北方与港湾姐和深海与舰娘在一起各种各样的小故事欢迎在漫画DB观看小北方的梅雨期漫画,https://i2.manhuadb.com/static/28053/281472/1_miclxrwc.jpg,https://www.manhuadb.com/manhua/25855,https://media.manhuadb.com/cartoon/25855_cover_rmcbbiyw.jpg,小北方的梅雨期,已完结,萌系 舰娘
https://www.manhuadb.com/manhua/8052/10015_140582.html,恐怖,https://www.manhuadb.com/manhua/list-c-16.html,受欺负的村崎十三，内里存在着另一个人格-13号，满脑子只有「复仇」这两个字。看这本漫画真令人痛心！Hardcore，psycho故事的主角村崎十三在学生时代常常遭受同学的欺负（怕是用“凌辱”更为适合）。性格懦弱的他不敢反抗，只是沉默与顺从。,https://i2.manhuadb.com/static/10015/140582/1_kkxtltwe.jpg,https://www.manhuadb.com/manhua/8052,https://media.manhuadb.com/cartoon/8052_cover_zczgwdcw.jpg,邻人13号（隣人13号）,已完结,恐怖 None
https://www.manhuadb.com/manhua/25872/28070_281507.html,萌系,https://www.manhuadb.com/manhua/list-c-59.html,集合啦！动物森友会漫画 ，在无人岛开始新生活。欢迎在漫画DB观看集合啦！动物森友会漫画,https://i2.manhuadb.com/static/28070/281507/1_mkrxxqbn.jpg,https://www.manhuadb.com/manhua/25872,https://media.manhuadb.com/cartoon/25872_cover_zbyfmgbe.jpg,集合啦！动物森友会,连载中,萌系 奇幻
https://www.manhuadb.com/manhua/25770/27967_281223.html,爱情,https://www.manhuadb.com/manhua/list-c-26.html,魔女和使魔大人漫画 ，独居森林的魔女某日捡到一只小病龙，意外地订下契约却发现面前出现一个大美男……？万能执事帅龙，无法抵挡的魅力风暴——！白切黑？天然黑？某龙：要摸摸，要抱抱，举高高，还要亲亲！欢迎在漫画DB观看魔女和使魔大人漫画,https://i2.manhuadb.com/static/27967/281223/1_temcnjpd.jpg,https://www.manhuadb.com/manhua/25770,https://media.manhuadb.com/cartoon/25770_cover_lbindmcx.jpg,魔女和使魔大人,已完结,爱情 None
https://www.manhuadb.com/manhua/25765/27962_281207.html,爱情,https://www.manhuadb.com/manhua/list-c-26.html,美人鱼的游泳课漫画 ，高中游泳选手李秀在比赛场地看到同学申洙，但是申洙却说自己讨厌水，申洙是有什么秘密吗？欢迎在漫画DB观看美人鱼的游泳课漫画,https://i2.manhuadb.com/static/27962/281207/1_efxjqlbj.jpg,https://www.manhuadb.com/manhua/25765,https://media.manhuadb.com/cartoon/25765_cover_hsabmqno.jpg,美人鱼的游泳课,连载中,爱情 奇幻
https://www.manhuadb.com/manhua/25772/27969_281233.html,爱情,https://www.manhuadb.com/manhua/list-c-26.html,指尖落下转瞬成画漫画 ，热爱化妆的前辈和不善保养的后辈（女）。因为一次相撞而相遇，转角遇到爱！一起在五花八门的化妆品中开启一场高颜值恋爱吧——！欢迎在漫画DB观看指尖落下转瞬成画漫画,https://i2.manhuadb.com/static/27969/281233/1_kgdxvggb.jpg,https://www.manhuadb.com/manhua/25772,https://media.manhuadb.com/cartoon/25772_cover_fbnzpwpw.jpg,指尖落下转瞬成画,已完结,爱情 None
https://www.manhuadb.com/manhua/25776/27973_281237.html,爱情,https://www.manhuadb.com/manhua/list-c-26.html,Fire on Ice～冰上焰舞～漫画 ，北海道的乡下，从小因为火灾而失去父母的梨恩，为了陪伴好友瑞裳而学会了花式溜冰。但此时的她，并未发现自己的溜冰天分。某天当她出场参加一场地方性的比赛时，却遇上了全国青少年锦标赛的优胜者德永龙人。而这次偶然的相遇，即将大大的改变梨恩的命运！一段浪漫冰上物语就此展开！欢迎在漫画DB观看Fire on Ice～冰上焰舞～漫画,https://i2.manhuadb.com/static/27973/281237/1_fpowexqb.jpg,https://www.manhuadb.com/manhua/25776,https://media.manhuadb.com/cartoon/25776_cover_aqnvlnuk.jpg,Fire on Ice～冰上焰舞～,已完结,爱情 竞技
https://www.manhuadb.com/manhua/25771/27968_281224.html,爱情,https://www.manhuadb.com/manhua/list-c-26.html,我是恶役千金 报个仇不是理所当然吗漫画 ，某天，作为王妃侍女工作的公爵千金奥莉薇娅接到父亲的命令。 「去成为王太子雷昂的妃子吧！」不过，奥莉薇娅的人生信条可是「以牙还牙」，和单纯的雷昂可是水火不容。于是，奥莉薇娅一边反击着过来找事的王妃和王女，一边计划着如何从婚约者候补中逃离，过了一段时间，奥莉薇娅十分爱惜的人偶居然被人偷走了！？无法容忍！终于，奥莉薇娅计划真正反击——！欢迎在漫画DB观看我是恶役千金 报个仇不是理所当然吗漫画,https://i2.manhuadb.com/static/27968/281224/1_rrgimyct.jpg,https://www.manhuadb.com/manhua/25771,https://media.manhuadb.com/cartoon/25771_cover_qnjetlbw.jpg,我是恶役千金 报个仇不是理所当然吗,连载中,爱情 轻小说
https://www.manhuadb.com/manhua/25813/28010_281371.html,ゆり,https://www.manhuadb.com/manhua/list-c-80.html,羽化入寂漫画 ，两年前的那一场恶梦。。。。。。欢迎在漫画DB观看羽化入寂漫画,https://i2.manhuadb.com/static/28010/281371/1_gqiilozt.jpg,https://www.manhuadb.com/manhua/25813,https://media.manhuadb.com/cartoon/25813_cover_esfxitsq.jpg,羽化入寂,已完结,ゆり 悬疑
https://www.manhuadb.com/manhua/25820/28017_281392.html,ゆり,https://www.manhuadb.com/manhua/list-c-80.html,新型恋爱关系漫画 ，只属于你一个人的唇膏~欢迎在漫画DB观看新型恋爱关系漫画,https://i2.manhuadb.com/static/28017/281392/1_ntjdweop.jpg,https://www.manhuadb.com/manhua/25820,https://media.manhuadb.com/cartoon/25820_cover_udnliwrq.jpg,新型恋爱关系,已完结,ゆり None
https://www.manhuadb.com/manhua/25827/28024_281403.html,ゆり,https://www.manhuadb.com/manhua/list-c-80.html,未确定的单恋漫画 ，我很可爱，最想要被你这么说欢迎在漫画DB观看未确定的单恋漫画,https://i2.manhuadb.com/static/28024/281403/1_idycxsjk.jpg,https://www.manhuadb.com/manhua/25827,https://media.manhuadb.com/cartoon/25827_cover_illjczwx.jpg,未确定的单恋,已完结,ゆり None
https://www.manhuadb.com/manhua/21837/24037_251632.html,励志,https://www.manhuadb.com/manhua/list-c-47.html,若林稔弥的突然电影故事漫画 ，关于采访电影的故事欢迎在漫画DB观看若林稔弥的突然电影故事漫画,https://i2.manhuadb.com/static/24037/251632/1_riwkbpan.jpg,https://www.manhuadb.com/manhua/21837,https://media.manhuadb.com/cartoon/21837_cover_gqzyvjps.jpg,若林稔弥的突然电影故事,已完结,励志 None
https://www.manhuadb.com/manhua/21941/24141_252077.html,励志,https://www.manhuadb.com/manhua/list-c-47.html,纸飞机与电波塔的故事漫画 ，——这是，围绕天空与地上的2个故事。欢迎在漫画DB观看纸飞机与电波塔的故事漫画,https://i2.manhuadb.com/static/24141/252077/1_gerqkzlj.jpg,https://www.manhuadb.com/manhua/21941,https://media.manhuadb.com/cartoon/21941_cover_tbvislog.jpg,纸飞机与电波塔的故事,已完结,励志 None
https://www.manhuadb.com/manhua/22130/24330_252562.html,励志,https://www.manhuadb.com/manhua/list-c-47.html,茶花女漫画 ，这是一个关于身残志坚少女的故事欢迎在漫画DB观看茶花女漫画,https://i2.manhuadb.com/static/24330/252562/1_hmefjqic.jpg,https://www.manhuadb.com/manhua/22130,https://media.manhuadb.com/cartoon/22130_cover_qdrqyulf.jpg,茶花女,已完结,励志 None
https://www.manhuadb.com/manhua/21957/24157_252135.html,励志,https://www.manhuadb.com/manhua/list-c-47.html,七色明星漫画 ，东方同人漫画，传说中的偶像爱丽丝，挖掘她并和他一起走到顶峰是我经纪人生涯最引以为傲的事情。欢迎在漫画DB观看七色明星漫画,https://i2.manhuadb.com/static/24157/252135/1_qdzkrkuu.jpg,https://www.manhuadb.com/manhua/21957,https://media.manhuadb.com/cartoon/21957_cover_csngvwhb.jpg,七色明星,已完结,励志 东方
